anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,label_status,label_reasons,label_unresolved_offsets,label_carrier,label_carrier_offset,label_carrier_d,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,label_lock_status,label_lock_reasons,exact_status,exact_reasons
2647,36,2683,2649,2,4,0,28,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,40,2687,2649,2,4,0,31,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,42,2689,2649,2,4,0,32,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,46,2693,2649,2,4,0,35,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,52,2699,2649,2,4,0,40,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,54,2701,2649,2,4,0,41,REJECTED,CANDIDATE_WITNESS_FACTOR_37,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_37,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,60,2707,2649,2,4,0,47,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,64,2711,2649,2,4,0,50,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,66,2713,2649,2,4,0,51,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,70,2717,2649,2,4,0,54,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_11,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,72,2719,2649,2,4,0,56,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,76,2723,2649,2,4,0,59,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,82,2729,2649,2,4,0,65,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66 72,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,84,2731,2649,2,4,0,66,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,90,2737,2649,2,4,0,71,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,94,2741,2649,2,4,0,75,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,96,2743,2649,2,4,0,76,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_13,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,100,2747,2649,2,4,0,80,REJECTED,CANDIDATE_WITNESS_FACTOR_41,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_41,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,102,2749,2649,2,4,0,82,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,106,2753,2649,2,4,0,85,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,112,2759,2649,2,4,0,90,REJECTED,CANDIDATE_WITNESS_FACTOR_31,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102 106,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_31,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,114,2761,2649,2,4,0,92,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102 106,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_11,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,120,2767,2649,2,4,0,98,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102 106,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102 106,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2647,124,2771,2649,2,4,0,101,REJECTED,CANDIDATE_WITNESS_FACTOR_17,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102 106 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_17,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2647,126,2773,2649,2,4,0,103,REJECTED,CANDIDATE_WITNESS_FACTOR_47,,2649,2,4,2648,1,8,2649,2,4,2649,2,4,,,,2649,2,4,,,,10 12 16 24 30 36 40 42 46 52 60 64 66 72 82 84 94 102 106 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_47,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,2,2659,2658,1,8,0,0,RESOLVED_SURVIVOR,,,2658,1,8,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,,SURVIVES,,SURVIVES,,SURVIVES,,RESOLVED_SURVIVOR,,SURVIVES,
2657,6,2663,2661,4,4,0,1,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,12,2669,2661,4,4,0,6,REJECTED,CANDIDATE_WITNESS_FACTOR_17,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_17 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,14,2671,2661,4,4,0,8,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,20,2677,2661,4,4,0,13,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,24,2681,2661,4,4,0,16,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,26,2683,2661,4,4,0,18,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,30,2687,2661,4,4,0,21,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,32,2689,2661,4,4,0,22,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,36,2693,2661,4,4,0,25,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,42,2699,2661,4,4,0,30,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,44,2701,2661,4,4,0,31,REJECTED,CANDIDATE_WITNESS_FACTOR_37,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_37 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,50,2707,2661,4,4,0,37,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,54,2711,2661,4,4,0,40,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,56,2713,2661,4,4,0,41,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50 54,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,60,2717,2661,4,4,0,44,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_11 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,62,2719,2661,4,4,0,46,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50 54 56,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,66,2723,2661,4,4,0,49,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,72,2729,2661,4,4,0,55,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50 54 56 62,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,74,2731,2661,4,4,0,56,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50 54 56 62 72,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,80,2737,2661,4,4,0,61,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,84,2741,2661,4,4,0,65,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
2657,86,2743,2661,4,4,0,66,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_13 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,90,2747,2661,4,4,0,70,REJECTED,CANDIDATE_WITNESS_FACTOR_41,,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_41 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
2657,92,2749,2661,4,4,0,72,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74 84,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2658,1,8,2661,4,4,2 6 14 20 26 30 32 36 42 50 54 56 62 72 74 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
